match_id,map_name,map_name_en,map_name_cn,ring1_x,ring1_y,ring1_r,ring2_x,ring2_y,ring2_r,target_ring5_x,target_ring5_y,target_ring5_r,delta_x,delta_y,delta_distance,delta_angle,radius_shrink_ratio,ring1_x_norm,ring1_y_norm,ring2_x_norm,ring2_y_norm
algs_pl_na_s1_match_172,mp_rr_tropic,Storm Point,风暴点,6888.5,6555.19,986.56,6774.65,6527.16,493.23,6729.17,6538.88,46.56,-113.85000000000036,-28.029999999999745,117.24974797414308,193.83120597453083,0.4999493188452806,0.38269444444444445,0.3641772222222222,0.3763694444444444,0.36262
algs_pl_na_s1_match_190,mp_rr_district,Broken Moon,残月,10176.26,8173.49,810.44,9775.14,8349.85,441.36,9977.23,8125.67,52.27,-401.1200000000008,176.36000000000058,438.1781646773386,156.26639977675842,0.5445930605596959,0.6360162500000001,0.510843125,0.6109462499999999,0.521865625
algs_pl_na_s1_match_204,mp_rr_canyonlands,King's Canyon,诸王峡谷,13926.52,8951.17,987.99,14000.58,9265.21,533.75,13868.27,9295.99,53.78,74.05999999999949,314.03999999999905,322.6546221581202,76.73039965149056,0.5402382615208656,0.7736955555555556,0.4972872222222222,0.77781,0.5147338888888888
algs_pl_na_s1_match_207,mp_rr_olympus,Olympus,奥林匹斯,7667.03,7109.45,887.59,7407.77,7163.05,485.11,7228.81,7291.16,55.44,-259.2599999999993,53.600000000000364,264.74271963549756,168.31910810988342,0.546547392377111,0.479189375,0.444340625,0.462985625,0.447690625
algs_pl_na_s1_match_214,mp_rr_olympus,Olympus,奥林匹斯,8250.22,10633.54,818.12,8169.0,10690.9,435.45,8339.31,10740.57,49.31,-81.21999999999935,57.35999999999876,99.43268074430938,144.76911501820103,0.5322568816310566,0.5156387499999999,0.66459625,0.5105625,0.66818125
algs_pl_na_s1_match_221,mp_rr_olympus,Olympus,奥林匹斯,12409.91,9650.78,856.77,12893.37,9660.15,479.91,12929.27,9570.37,50.92,483.46000000000095,9.369999999998981,483.55079205808454,1.1103178113984131,0.560138660317238,0.775619375,0.6031737500000001,0.805835625,0.603759375
algs_pl_na_s1_match_222,mp_rr_tropic,Storm Point,风暴点,8713.46,10900.07,954.92,8794.57,11002.17,486.33,8850.2,11023.96,49.4,81.11000000000058,102.10000000000036,130.39648039728746,51.53576548464302,0.5092887362292129,0.4840811111111111,0.6055594444444444,0.48858722222222223,0.6112316666666666
algs_pl_na_s1_match_228,mp_rr_district,Broken Moon,残月,3526.93,6540.56,912.96,3303.58,6476.55,502.44,3268.56,6353.25,56.7,-223.3499999999999,-64.01000000000022,232.34134931174,195.9918023998666,0.55034174553102,0.22043312499999998,0.408785,0.20647374999999998,0.40478437500000003
algs_pl_na_s1_match_229,mp_rr_olympus,Olympus,奥林匹斯,6529.8,7290.69,935.55,6381.33,7365.94,484.14,6295.09,7584.21,48.48,-148.47000000000025,75.25,166.45090387258364,153.12244908062678,0.5174923841590509,0.4081125,0.455668125,0.398833125,0.46037124999999995
algs_pl_na_s1_match_250,mp_rr_district,Broken Moon,残月,7862.95,10022.91,871.43,7769.63,10040.73,457.16,7776.03,10039.07,50.28,-93.31999999999971,17.81999999999971,95.00618295668937,169.1891841467671,0.524608976050859,0.491434375,0.626431875,0.485601875,0.627545625
algs_pl_na_s1_match_258,mp_rr_olympus,Olympus,奥林匹斯,7494.03,11894.5,943.71,7780.08,11616.43,505.01,7783.3,11577.23,55.8,286.0500000000002,-278.0699999999997,398.9329861016759,315.8104478240051,0.5351326148922868,0.46837687499999997,0.74340625,0.486255,0.7260268750000001
algs_pl_na_s1_match_26,mp_rr_canyonlands,King's Canyon,诸王峡谷,5553.84,5292.96,930.91,5644.68,5445.56,493.47,5781.71,5493.19,52.89,90.84000000000015,152.60000000000036,177.5912880746129,59.23543225739516,0.5300942088923741,0.3085466666666667,0.29405333333333333,0.31359333333333334,0.30253111111111114
algs_pl_na_s1_match_268,mp_rr_desertlands,World's Edge,世界边缘,5500.2,7163.12,829.93,4977.56,7293.28,447.21,5196.95,7354.63,54.14,-522.6399999999994,130.15999999999985,538.6039316603615,166.01535760201688,0.5388526743219307,0.34376249999999997,0.447695,0.3110975,0.45582999999999996
algs_pl_na_s1_match_27,mp_rr_desertlands,World's Edge,世界边缘,11956.33,4813.14,861.24,11773.03,4821.64,494.82,11883.03,4724.23,62.8,-183.29999999999927,8.5,183.49697545191236,177.3449782382318,0.5745436812038456,0.747270625,0.30082125000000004,0.735814375,0.3013525
algs_pl_na_s1_match_289,mp_rr_district,Broken Moon,残月,3999.21,6237.2,893.79,4374.75,6284.45,483.21,4514.6,6194.37,54.64,375.53999999999996,47.25,378.50079801765276,7.17120489678694,0.5406303494109355,0.249950625,0.389825,0.273421875,0.392778125
algs_pl_na_s1_match_299,mp_rr_tropic,Storm Point,风暴点,5062.67,9769.59,954.63,4837.62,10084.07,495.91,4954.87,10032.49,47.97,-225.05000000000018,314.47999999999956,386.7107095749997,125.58848702577627,0.5194787509296795,0.28125944444444445,0.542755,0.26875666666666664,0.5602261111111111
algs_pl_na_s1_match_304,mp_rr_district,Broken Moon,残月,8317.12,6834.72,901.21,7819.84,6518.47,487.59,7558.29,6648.2,57.4,-497.28000000000065,-316.25,589.3228834009423,212.4547130520792,0.5410392694266597,0.5198200000000001,0.42717,0.48874,0.40740437500000004
algs_pl_na_s1_match_307,mp_rr_desertlands,World's Edge,世界边缘,3125.67,6405.96,851.95,3234.08,6835.33,466.79,3101.14,6824.1,54.1,108.40999999999985,429.3699999999999,442.8445833472505,75.82976569334757,0.5479077410646165,0.195354375,0.4003725,0.20213,0.427208125
algs_pl_na_s1_match_32,mp_rr_desertlands,World's Edge,世界边缘,4555.8,10544.36,807.46,4368.36,10395.01,441.58,4260.07,10536.17,49.75,-187.4400000000005,-149.35000000000036,239.66471600967947,218.54742712860272,0.5468753870160751,0.28473750000000003,0.6590225000000001,0.2730225,0.6496881250000001
algs_pl_na_s1_match_320,mp_rr_tropic,Storm Point,风暴点,10594.38,4128.9,936.21,10596.3,4141.12,502.81,10525.66,3934.62,49.22,1.9200000000000728,12.220000000000255,12.369915116928107,81.07071724634997,0.537069674538832,0.5885766666666666,0.2293833333333333,0.5886833333333333,0.23006222222222222
algs_pl_na_s1_match_327,mp_rr_desertlands,World's Edge,世界边缘,8308.7,6744.72,815.02,8503.7,6450.85,454.28,8605.65,6488.31,60.44,195.0,-293.8699999999999,352.6819769991088,303.5666097103754,0.5573850948442983,0.51929375,0.421545,0.53148125,0.403178125
algs_pl_na_s1_match_335,mp_rr_district,Broken Moon,残月,9024.69,10147.73,810.65,9055.88,10233.72,442.01,8944.31,10129.49,48.62,31.18999999999869,85.98999999999978,91.47183282300558,70.0634514729683,0.5452538086720533,0.564043125,0.634233125,0.5659924999999999,0.6396075
algs_pl_na_s1_match_351,mp_rr_tropic,Storm Point,风暴点,7445.32,6602.97,923.36,7405.3,6500.25,467.09,7496.52,6394.6,50.92,-40.01999999999953,-102.72000000000025,110.24064041903972,248.71397224437374,0.505859036562121,0.4136288888888889,0.36683166666666667,0.4114055555555556,0.361125
algs_pl_na_s1_match_353,mp_rr_canyonlands,King's Canyon,诸王峡谷,3757.5,8364.94,912.55,4233.28,8030.8,492.76,4118.19,7724.87,55.65,475.77999999999975,-334.1400000000003,581.39156168627,324.9196558951964,0.5399813708837872,0.20875,0.4647188888888889,0.2351822222222222,0.4461555555555556
algs_pl_na_s1_match_377,mp_rr_desertlands,World's Edge,世界边缘,7051.99,5514.3,940.53,7132.93,5533.15,535.81,7339.1,5736.28,63.24,80.94000000000051,18.849999999999454,83.10599316535517,13.1098520670726,0.5696894304275248,0.440749375,0.34464375,0.445808125,0.345821875
algs_pl_na_s1_match_385,mp_rr_tropic,Storm Point,风暴点,12018.17,13417.61,877.59,12316.48,13395.77,452.51,12222.55,13326.21,47.53,298.3099999999995,-21.840000000000146,299.10841128259784,355.81270746784173,0.5156280267550906,0.6676761111111111,0.7454227777777778,0.6842488888888889,0.7442094444444445
algs_pl_na_s1_match_390,mp_rr_olympus,Olympus,奥林匹斯,12695.84,11620.07,812.78,12332.1,11379.88,439.8,12296.46,11123.91,50.41,-363.7399999999998,-240.1900000000005,435.8876273765982,213.43815146258967,0.5411058342971038,0.79349,0.726254375,0.77075625,0.7112425
algs_pl_na_s1_match_391,mp_rr_district,Broken Moon,残月,7068.71,3261.48,842.77,6630.14,2930.44,480.65,6615.73,2550.27,49.13,-438.5699999999997,-331.03999999999996,549.482598905552,217.04611800337682,0.5703216773259608,0.441794375,0.2038425,0.41438375,0.1831525
algs_pl_na_s1_match_40,mp_rr_desertlands,World's Edge,世界边缘,10608.1,8884.92,871.78,10151.08,9009.39,458.53,10090.13,9020.6,49.2,-457.02000000000044,124.46999999999935,473.6666140863215,164.76493247964856,0.5259698547798757,0.66300625,0.5553075,0.6344425,0.563086875
algs_pl_na_s1_match_400,mp_rr_tropic,Storm Point,风暴点,9394.17,9807.52,993.04,9293.47,10350.7,522.11,9311.08,10038.61,46.82,-100.70000000000073,543.1800000000003,552.435518771196,100.50280823107119,0.5257693547087731,0.5218983333333334,0.5448622222222222,0.5163038888888889,0.5750388888888889
algs_pl_na_s1_match_412,mp_rr_desertlands,World's Edge,世界边缘,5482.01,6303.54,815.44,5567.39,5989.89,465.86,5458.96,6014.91,61.01,85.38000000000011,-313.64999999999964,325.06317370628096,285.2277561593744,0.5712989306386735,0.342625625,0.39397125,0.34796187500000003,0.374368125
algs_pl_na_s1_match_423,mp_rr_olympus,Olympus,奥林匹斯,10764.11,5364.4,821.05,10899.37,5321.99,429.43,10877.74,5032.97,48.71,135.26000000000022,-42.409999999999854,141.7528684013133,342.5914816857156,0.5230253943121613,0.672756875,0.335275,0.6812106250000001,0.33262437499999997
algs_pl_na_s1_match_425,mp_rr_desertlands,World's Edge,世界边缘,3860.1,6642.24,859.18,3890.4,6585.11,462.8,3737.72,6528.09,52.3,30.300000000000182,-57.13000000000011,64.66781966326083,297.9401077836219,0.5386531343839476,0.24125625,0.41514,0.24315,0.41156937499999996
algs_pl_na_s1_match_433,mp_rr_district,Broken Moon,残月,7724.57,8732.04,885.58,7922.07,9078.2,500.65,8100.49,9187.37,59.71,197.5,346.15999999999985,398.53857479546434,60.29327879357053,0.5653357121886221,0.482785625,0.5457525000000001,0.495129375,0.5673875
algs_pl_na_s1_match_436,mp_rr_tropic,Storm Point,风暴点,5544.15,3324.51,991.23,5859.56,3435.41,496.93,5564.98,3437.51,46.74,315.41000000000076,110.89999999999964,334.3385680713495,19.37197237500894,0.5013266345853132,0.30800833333333333,0.18469500000000003,0.32553111111111116,0.19085611111111112
algs_pl_na_s1_match_451,mp_rr_desertlands,World's Edge,世界边缘,6685.58,10900.96,813.85,6460.7,11091.22,449.11,6745.36,11052.72,52.45,-224.8800000000001,190.26000000000022,294.56727924194183,139.76706826685466,0.5518338760213799,0.41784875,0.68131,0.40379375,0.69320125
algs_pl_na_s1_match_462,mp_rr_tropic,Storm Point,风暴点,3216.74,11811.81,859.51,2760.31,12101.44,465.95,2583.45,12247.48,41.76,-456.42999999999984,289.630000000001,540.5681102321894,147.60262085562218,0.5421112028946725,0.17870777777777777,0.6562116666666666,0.15335055555555555,0.6723022222222222
algs_pl_na_s1_match_464,mp_rr_olympus,Olympus,奥林匹斯,6131.42,8979.23,883.3,6064.67,9341.13,469.57,6294.6,9247.73,52.19,-66.75,361.89999999999964,368.0043104367118,100.45036941462605,0.5316087399524511,0.38321375,0.561201875,0.37904187500000003,0.583820625
algs_pl_na_s1_match_466,mp_rr_olympus,Olympus,奥林匹斯,4594.56,8645.71,909.38,5082.11,8302.2,468.18,4977.48,8536.63,51.43,487.5499999999993,-343.5099999999984,596.4093582431434,324.83286786916193,0.514834282698102,0.28716,0.540356875,0.31763187499999995,0.5188875000000001
algs_pl_na_s1_match_467,mp_rr_canyonlands,King's Canyon,诸王峡谷,6216.59,14285.96,952.39,6315.38,14215.24,513.19,6310.27,14202.73,55.18,98.78999999999996,-70.71999999999935,121.49396075525688,324.40256660152147,0.5388443809783807,0.3453661111111111,0.7936644444444444,0.35085444444444447,0.7897355555555555
algs_pl_na_s1_match_47,mp_rr_desertlands,World's Edge,世界边缘,4990.58,8091.23,875.01,4789.36,8124.73,463.79,4633.75,8090.27,52.21,-201.22000000000025,33.5,203.98955463454521,170.547836454279,0.5300396566896378,0.31191125,0.505701875,0.29933499999999996,0.507795625
algs_pl_na_s1_match_482,mp_rr_canyonlands,King's Canyon,诸王峡谷,6463.83,11401.83,898.59,6523.27,11364.64,474.73,6456.33,11539.19,54.18,59.44000000000051,-37.19000000000051,70.11568797352058,327.96689875781976,0.5283054563260219,0.35910166666666665,0.633435,0.3624038888888889,0.6313688888888889
algs_pl_na_s1_match_486,mp_rr_canyonlands,King's Canyon,诸王峡谷,13998.7,5812.59,958.31,14071.05,5838.85,525.94,14107.41,5735.97,57.79,72.34999999999854,26.26000000000022,76.9682408529635,19.948763020217022,0.5488203191034218,0.7777055555555556,0.32292166666666666,0.781725,0.32438055555555556
algs_pl_na_s1_match_487,mp_rr_olympus,Olympus,奥林匹斯,5412.06,6795.69,940.52,5340.78,7435.19,486.88,5075.56,7596.63,58.13,-71.28000000000065,639.5,643.460246169101,96.36005476973786,0.5176710755752137,0.33825375,0.424730625,0.33379875,0.46469937499999997
algs_pl_na_s1_match_493,mp_rr_canyonlands,King's Canyon,诸王峡谷,7953.58,7040.14,970.05,7951.38,7046.68,490.34,8163.01,7201.84,50.9,-2.199999999999818,6.539999999999964,6.900115941054811,108.59249869030297,0.5054790990155147,0.44186555555555557,0.3911188888888889,0.4417433333333333,0.39148222222222223
algs_pl_na_s1_match_496,mp_rr_canyonlands,King's Canyon,诸王峡谷,16033.69,6456.9,880.16,16128.06,6565.71,472.25,16178.74,6898.16,47.11,94.36999999999898,108.8100000000004,144.03233317557516,49.06517518840922,0.5365501726958735,0.8907605555555556,0.35871666666666663,0.8960033333333333,0.36476166666666665
algs_pl_na_s1_match_498,mp_rr_olympus,Olympus,奥林匹斯,13114.29,7597.26,839.56,13207.23,7501.23,459.7,13337.23,7694.08,49.86,92.93999999999869,-96.03000000000065,133.6398312629879,314.0631942540902,0.5475487159940922,0.819643125,0.47482875,0.825451875,0.468826875
algs_pl_na_s1_match_51,mp_rr_olympus,Olympus,奥林匹斯,13335.56,3805.2,875.63,13311.57,3603.93,487.44,13321.0,3609.18,57.65,-23.98999999999978,-201.26999999999998,202.6946792592247,263.2028052664021,0.5566734808081039,0.8334725,0.23782499999999998,0.831973125,0.22524562499999998
algs_pl_na_s1_match_66,mp_rr_desertlands,World's Edge,世界边缘,7111.91,7747.16,825.88,6961.67,8105.5,458.33,7021.72,8210.53,52.36,-150.23999999999978,358.34000000000015,388.56095171800274,112.74667751217821,0.5549595582893398,0.444494375,0.4841975,0.435104375,0.50659375
algs_pl_na_s1_match_82,mp_rr_canyonlands,King's Canyon,诸王峡谷,12859.94,11040.29,959.39,12810.73,10908.36,483.63,12881.04,10988.83,54.1,-49.210000000000946,-131.9300000000003,140.80890951924943,249.54444267456785,0.5041015645357988,0.7144411111111112,0.6133494444444445,0.7117072222222222,0.60602
